"kind","name","type","icon","zones","location","note","info","link","worldOffsetY","worldOffsetZ","offsetX","offsetY","anchorBone"
"npc","Ajahkeem","Adventuring Fellow","Dialogue.png","Jeuno|Ru'Lude Gardens","","Notes:\n* Exchanges fellow points for items for yourself and your fellow. *To gain access to fellow points, equip your Signal Pearl and speak to Luto Mewrilah in Upper Jeuno (G-8) for a cutscene. *Go to G-9 in Ru'Lude Gardens, next to the Rendezvous Point, and speak with Ajahkeem for a second cutscene. This may not trigger until some level of bond between zero and the amount required for Past Reflections is obtained{{verification","","","","","","",""
"npc","Ajen-Myoojen","","","Windurst|Windurst Waters map = North|F-4","","","","","","","","",""
"npc","Ajen-Myoojen (S)","Dialogue NPC","Dialogue.png","Windurst (S)|Windurst Waters (S)","","Notes:\n""Hold on there, mister-wister!/missie-wissie! Do you know what's waiting on the other side of this gate for tenderific morsels like you, huh? Oh, you do now, do you? Well, it's your funeral...""","","","","","","",""
"npc","Ajido-Marujido","Cutscene NPC","Cutscene.png","Battle|Cutscene|Heavens Tower|Windurst","","Involved in Quests:\n* I Can Hear a Rainbow\n* Wonder Wands\n\nInvolved in Missions:\n* Windurst Mission 1-1: The Horutoto Ruins Experiment\n* Windurst Mission 2-1: Lost for Words\n* Windurst Mission 3-1: To Each His Own Right\n* Windurst Mission 3-2: Written in the Stars\n* San d'Oria Mission 4-1: Magicite\n* Bastok Mission 4-1: Magicite\n* Windurst Mission 4-1: Magicite\n* Windurst Mission 6-1: Full Moon Fountain\n* Windurst Mission 8-2: The Jester Who'd Be King\n* Windurst Mission 9-1: Doll of the Dead\n* Windurst Mission 9-2: Moon Reading\n\nNotes:\nBiography: Ajido-Marujido is the ""rogue"" Minister of Windurst's Orastery, the Ministry of Windurst that oversees the use of magic and the training of mages. He is also the son of the creator of the Cardians and the former Minister of the Manustery Zonpa-Zippa, and is the brother of current Manustery Minister Apururu. Although a very powerful mage and a well-respected public figure, he is always getting himself or a random adventurer into trouble in his pursuit for the truth about Windurst and its past. Although labeled as unpredictable and a rogue, he cares deeply about the future of Windurst and its well-being, even more so than his reputation and his political career. He is introduced to us as a ""Child Genius"" student in one of the early Wings of the Goddess missions. Even then he has a flair for getting himself, and you, into trouble. He later becomes one of Shantotto's pupils prior to his role of minister of the Orastery Battle NPC: Ajido-Marujido fights alongside the party during the battlefield event at Full Moon Fountain for Windurst Mission 9-2: Moon Reading. He fights in the second round of the battle, versus Vyala and Tatzlwurm. Ajido-Marujido must be kept alive, because if he falls the battle will be considered a loss; and since he has low HP and grabs enmity very easily with his powerful spells, it's important to keep the heat off him. Ajido can cast all ancient magic, uses both Chainspell and Manafont, teleports around the arena, and has an unusual hand-to-hand attack style similar to Mammets.","","","","","","",""
"npc","Ajido-Marujido (A)","","","Abyssea|Abyssea - Altepa","","","","","","","","",""
"npc","Ajido-Marujido (S)","Cutscene NPC","Cutscene.png","Cutscene|Windurst (S)","","Involved in Quests:\n* The Tigress Stirs\n* The Tigress Strikes\n* Knot Quite There\n* Sins of the Mothers\n* Howl from the Heavens","","","","","","",""
"npc","Ajimo-Majimo, W.W.","Conquest Overseer","ConquestOverseer.png","The Sanctuary of Zi'Tah|Windurst","","Notes:\nAppears, when Li'Telor is under weekly conquest-control by Windurst ;Notes for characters only with Windurst as current Allegiance: :*Casts Signet :*Choice of setting Home Point for free :*Recharges Empress Band or Chariot Band :*Accepts Li'Telor Supplies for finishing Supply Quest :*Accepts Garrison starting item Hound Fang Sack ;Notes for characters only without Windurst as current Allegiance: :*Choice of setting Home Point for a fee - higher prices for higher Allegiance Ranks (Rank 10: 5600 gil) For further information see Conquest Overseer.","","","","","","",""
"npc","Ajithaam","Mercenary Teleport","WarpNPC.png","Jeuno|Upper Jeuno","","Starts Quests:\n* Lure of the Wildcat (Jeuno)\n\nNotes:\nTeleportation Service: :Available to registered mercenaries upon completion of Lure of the Wildcat (Jeuno). :Teleports you to Aht Urhgan Whitegate (I-12) if you trade him 300g.","","","","","","",""
"npc","Akamafula","Tenshodo Merchant","TenshodoMerchant.png","Jeuno|Lower Jeuno","","","","","","","","",""
"npc","Akane, I.M.","Iron Musketeer","Guard.png","","","","","","","","","",""
"npc","Akane, I.M. (Beaucedine Glacier)","Conquest Overseer","ConquestOverseer.png","Bastok|Beaucedine Glacier|Outland","","Notes:\nAppears, when Fauregandi is under weekly conquest-control by Bastok ;Notes for characters only with Bastok as current Allegiance: :*Casts Signet :*Choice of setting Home Point for free :*Recharges Empress Band or Chariot Band :*Accepts Fauregandi Supplies for finishing Supply Quest :*Accepts Garrison starting item Tiger Leather Missive ;Notes for characters only without Bastok as current Allegiance: :*Choice of setting Home Point for a fee - higher prices for higher Allegiance Ranks (Rank 10: 5600 gil) For further information see Conquest Overseer.","","","","","","",""
"npc","Akane, I.M. (Meriphataud Mountains)","Conquest Overseer","ConquestOverseer.png","Bastok|Meriphataud Mountains","","Notes:\nAppears, when Aragoneu is under weekly conquest-control by Bastok ;Notes for characters only with Bastok as current Allegiance: :*Casts Signet :*Choice of setting Home Point for free :*Recharges Empress Band or Chariot Band :*Accepts Aragoneu Supplies for finishing Supply Quest :*Accepts Garrison starting item Thirteen-Knot Quipus ;Notes for characters only without Bastok as current Allegiance: :*Choice of setting Home Point for a fee - higher prices for higher Allegiance Ranks (Rank 10: 5600 gil)","","","","","","",""
"npc","Ake","New Year Event","Event.png","Special Event","","Notes:\nAccording to Vana'diel Tribune http://www.playonline.com/ff11/guide/development/vt/08/02-2.html, this NPC was produced by Rhinostery and was presented to San d'Oria, Bastok and Windurst.","","","","","","",""
"npc","Akee Yonji","","","Windurst|Windurst Waters map = South|K-8","","","","","","","","",""
"npc","Akkeke","","","Windurst|Windurst Waters map = North|K-6","","","","","","","","",""
"npc","Akta","Dialogue NPC","Dialogue.png","Jeuno|Ru'Lude Gardens","","Notes:\nDialog: A mighty fine palace, this is. Why, it's like a castle in the clouds! I'm so glad I came all this way to see it.Oh, now where'd the wife head off to? I suppose she'll show up if I stay put here.","","","","","","",""
"npc","Akta (A)","","","Abyssea|Abyssea - Attohwa","","","","","","","","",""
"npc","Aladoverre","","","Chateau d'Oraguille|San d'Oria","","","","","","","","",""
"npc","Aladoverre (A)","Quest Giver","QuestGiver.png","Abyssea|Abyssea - Vunkerl Located at the Northwestern camp west of the Veridical Conflux #08.","","Starts Quests:\n* Scattered Shells, Scattered Mind","","","","","","",""
"npc","Alaixion","Cutscene NPC","Cutscene.png","Adoulin|Cutscene|Rala Waterways (Cutscene)","","Involved in Missions:\n* The Watergarden Coliseum","","","","","","",""
"npc","Alangriche","VCS Chocobo Racing Associate","VCSChocoboRacingAssociate.png","Chocobo Circuit - San d'Oria Entrance|San d'Oria","","Notes:\n* Provides information about Chocobo Racing, and recruits adventurers for the CRA San d'Oria team.This NPC used to be in Southern San d'Oria (H-11) prior to the 9/9/10 patch.| historicalbackground =","","","","","","",""
"npc","Alaric","","","Bastok|Zeruhn Mines","","","","","","","","",""
"npc","Alaune","Tutorial","TutorialNPC.png","San d'Oria|Southern San d'Oria","","Notes:\n* Provides tutorial information for newly created characters. *See Tutorial NPC for more information about the 7 mini quests.","","","","","","",""
"npc","Alberic","Cutscene NPC","Cutscene.png","Abyssea|Xarcabard","","Starts Quests:\n* A Man-eating Mite","","","","","","",""
"npc","Albin","","","Mhaura","","","","","","","","",""
"npc","Albinie","Standard Merchant","StandardMerchant.png","Located on the airship dock in Port San d'Oria at|San d'Oria","","","","","","","","",""
"npc","Albiona","Dialogue NPC","Dialogue.png","Jeuno|Ru'Lude Gardens","","Involved in Quests:\n* Lure of the Wildcat (Jeuno)\n\nNotes:\nDialog: In the past, there was a terrible war. My father once told me how the earth, swept by furious winds, was soaked in the blood of the fallen. I heard his tales every time he drowned his sorrows in drink. Now his stories are etched in my mind.","","","","","","",""
"npc","Albrecht","Cutscene NPC","Cutscene.png","Cutscene|Jeuno|None","","Involved in Quests:\n* Save My Sister","","","","","","",""
"npc","Alchemists' Guild (Bastok)","","","Bastok","","","","","","","","",""
"npc","Aldo","Tenshodo Chief","Dialogue.png","Jeuno|Lower Jeuno","","Involved in Quests:\n* Mirror Images\n* Shadows of the Departed\n* Apocalypse Nigh\n\nInvolved in Missions:\n* San d'Oria Mission 4-1: Magicite\n* Bastok Mission 4-1: Magicite\n* Windurst Mission 4-1: Magicite\n* Zilart Mission 2: Welcome t'Norg\n* Zilart Mission 8: Return to Delkfutt's Tower\n* Zilart Mission 9: Ro'Maeve\n* Zilart Mission 13: The Gate of the Gods\n* Zilart Mission 16: The Celestial Nexus\n* Zilart Mission 17: Awakening\n* Promathia Mission 3-2: Vessel Without a Captain\n* Promathia Mission 3-4: Tending Aged Wounds\n* A Crystalline Prophecy (Mission)\n* A Shantotto Ascension (Mission): Sugar-coated Subterfuge\n\nNotes:\nAldo is head of the Tenshodo in Jeuno, brother of Verena and Mathilde, and was a survivor of the siege of Tavnazia when he was a young boy (as seen in the opening movie).","","","","","","",""
"npc","Aleria","","","Selbina","","","","","","","","",""
"npc","Alert Gaze","Adventurer's Assistant","AdventurersAssistant.png","Bastok|Bastok Markets","","","","","","","","",""
"npc","Alexander (NM)","","","Cutscene","","","","","","","","",""
"npc","Alexander (NPC)","Cutscene NPC","Cutscene.png","Nyzul Isle","","Involved in Quests:\n* Waking the Colossus\n* Divine Interference\n\nInvolved in Missions:\n* Aht Urhgan Mission 44: Nashmeira's Plea\n* Aht Urhgan Mission 45: Ragnarok\n* Prime Number\n\nNotes:\nThe Blessed Radiance, prophesied to battle Odin at the time of Ragnarok.","","","","","","",""
"npc","Alexius","","","Jugner Forest","","Involved in Quests:\n* A Purchase of Arms\n* Sin Hunting","","","","","","",""
"npc","Alfene","Holiday Event","Event.png","Southern San d'Oria","","Holiday Event:\n* Delivery Helper target NPC for Kiddie Presents.","","","","","","",""
"npc","Alfesar","","","Rabao","","Starts Quests:\n* The Missing Piece","","","","","","",""
"npc","Alfred","Campaign Evaluator","TacticalAssessment.png","San d'Oria|Southern San d'Oria (S)","","Notes:\nUntil you have your Red Recommendation Letter and complete quest Steamed Rams you won't be able to get evaluations from Alfred.","","","","","","",""
"npc","Alianne","Quest Giver","QuestGiver.png","Adoulin|Cutscene|Western Adoulin","","Starts Quests:\n* Flowers for Svenja\n* Do Not Go Into the Light\n* Hypocritical Oath\n* Sick and Tired\n* Not-So-Clean Bill","","","","","","",""
"npc","Alib-Mufalib","Teleport Service","WarpNPC.png","Bastok|Port Bastok","","Starts Quests:\n* Lure of the Wildcat (Bastok)\n\nNotes:\nTeleportation Service: :Available to registered mercenaries upon completion of Lure of the Wildcat (Bastok). :Teleports you to Aht Urhgan Whitegate (I-12) if you trade him 300g.","","","","","","",""
"npc","Alienor","Quest Giver","QuestGiver.png","Adoulin|Western Adoulin","","Starts Quests:\n* Western Waypoints, Ho!\n* Granddaddy Dearest","","","","","","",""
"npc","Aligi-Kufongi","Traveling Bard","PastEventWatcher.png","Tavnazian Safehold","","Notes:\n* Will change your Title for a fee or can give you a random title for free. * If you play in an Xbox 360 he will also unlock your achievements. *For a full list of titles you can revert to with this NPC, see Titles.","","","","","","",""
"npc","Alisa (A)","","","Abyssea|Abyssea - Altepa","","Starts Quests:\n* Motherly Love\n* Look to the Sky","","","","","","",""
"npc","Alista","Cutscene NPC","Cutscene.png","Cutscene|Jeuno|None","","Involved in Quests:\n* Save My Sister\n\nNotes:\nShe is Albrecht's sister.","","","","","","",""
"npc","Alivatand","Guild Points","GuildworkersUnionRepresentative.png","San d'Oria|Southern San d'Oria","","","","","","","","",""
"npc","Alizabe","Regional Merchant","RegionalVendor.png","Port Windurst|Windurst","","","","","","","","",""
"npc","Allaipre","Cutscene NPC","Cutscene.png","Cutscene|San d'Oria (S)|Southern San d'Oria (S)","","Involved in Missions:\n* The Queen of the Dance","","","","","","",""
"npc","Allard","Standard Merchant","StandardMerchant.png","Al Zahbi","","Notes:\n*  Can be taken prisoner in Besieged. * If Allard is taken prisoner, Taten-Bilten (Al Zahbi Clothcraft Guild Merchant) will be too distraught to open his shop.","","","","","","",""
"npc","Allied Armored Belfry","Campaign Battle Ally","CampaignArbiter.png","Jeuno (S)|Varies","","Notes:\n* Set up by members of the Allied Forces of Altana in an enemy area when technology levels reach an unknown threshold. The groups that set them up are involved with supplies/sabotage. :*Spawns reinforcements that attack fortifications, depending on which force installed it: ::*Bastokan Forces: 1st Legion Mercenary ::*San d'Orian Forces: Royal Esquire ::*Windurstian Forces: Cardian Prototype ::*Northland Forces: Scylla Brigade Elite :*Reinforcements spawn every 30-60 seconds. :*Every so often a group of support NPCs will enter the battle and repair the Allied Belfry, restoring a portion of its HP. *Cannot be cured.","","","","","","",""
"npc","Allied Belfry","Campaign Battle Ally","CampaignArbiter.png","Jeuno (S)|Varies","","Notes:\n* Set up by members of the Allied Forces of Altana in an enemy area when technology levels reach an unknown threshold. The groups that set them up are involved with supplies/sabotage. :*Spawns reinforcements that attack fortifications, depending on which force installed it: ::*Bastokan Forces: 1st Legion Aidman ::*San d'Orian Forces: Royal Banneret ::*Windurstian Forces: Wildcat Vanguard ::*Northland Forces: Scylla Brigade Officer :*Reinforcements spawn every 30-60 seconds. :*Every so often a group of NPC's will enter the battle and cure the Allied Belfry, restoring a portion of its HP. *Cannot be cured.","","","","","","",""
